PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,LAT_DD83,LON_DD83,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,BENT_SAMPLE_TYPE,BENT_MMI_COND,OE_COND,SAMPLED_BENT,MMI_BENT,OE_SCORE,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,BURRPTAX,CHIRPTAX,CLNGNTAX,CLNGPTAX,DOM5PIND,EPHENTAX,EPHEPTAX,EPT_NTAX,EPT_PIND,EPT_PTAX,HPRIME,INTLNTAX,NOINPIND,NTOLNTAX,NTOLPTAX,SCRPNTAX,SHRDNTAX,STOLPTAX,TOLRPTAX
9/2/2015,15057,FW08WI003,2,45.11727905,-91.27551369,2009,15-Sep-09,UMW,BENT,BERWW,Poor,O/E<0.8,YES,13.28,0.64303518,6.52,0,0,1.45,0,0,25,25,NA,NA,NA,NA,NA,1,NA,NA,1.94,NA,NA,NA,NA,NA,3,35,NA
9/2/2015,15059,FW08WI004,1,45.01646382,-90.0058077,2009,4-Aug-09,UMW,BENT,BERWW,Good,O/E<0.9,YES,39.55,0.804137292,6.52,3.16,4.29,3.46,2.78,3.52,20,25,NA,NA,NA,NA,NA,9,NA,NA,2.5,NA,NA,NA,NA,NA,6,20,NA
9/2/2015,15060,FW08WI005,1,43.56211746,-89.90506031,2009,23-Jun-09,UMW,BENT,BERWW,Fair,O/E<0.5,YES,25.65,0.489052242,6.24,0,1.43,1.01,2.22,4.49,26.09,26.09,NA,NA,NA,NA,NA,8,NA,NA,1.96,NA,NA,NA,NA,NA,4,17.39,NA
9/2/2015,15061,FW08WI006,1,45.52534357,-90.70892637,2009,1-Jul-09,UMW,BENT,BERWW,Fair,O/E>0.9,YES,34.08,1.31504953,0,8.19,0,3.64,3.33,5.29,19.57,52.17,NA,NA,NA,NA,NA,10,NA,NA,3.28,NA,NA,NA,NA,NA,3,15.22,NA
9/2/2015,15062,FW08WI007,1,42.98849379,-88.27833039,2009,10-Jun-09,TPL,BENT,BERWW,Fair,O/E<0.5,YES,30.3,0.268438509,0.71,4.32,5,2.94,2,3.21,NA,NA,8,NA,NA,3,NA,NA,6.33,NA,2.17,NA,NA,NA,NA,5,NA,24,NA
9/2/2015,15063,FW08WI008,1,42.83585188,-89.89394186,2009,22-Jun-09,UMW,BENT,BERWW,Poor,O/E<0.5,YES,22.12,0.158960256,8.24,0,0,4.2,0,0.83,18.18,18.18,NA,NA,NA,NA,NA,2,NA,NA,0.67,NA,NA,NA,NA,NA,1,27.27,NA
9/2/2015,15064,FW08WI009,1,45.53445389,-88.44749794,2009,11-Aug-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,55.08,1.202366293,3.6,7.61,2.86,4.55,7.78,6.65,17.31,36.54,NA,NA,NA,NA,NA,18,NA,NA,3.19,NA,NA,NA,NA,NA,5,11.54,NA
9/2/2015,15065,FW08WI010,1,44.17959319,-88.63657734,2009,3-Aug-09,TPL,BENT,BERWW,Poor,O/E<0.5,YES,10.38,0.413328024,0.38,1.42,2.5,0.59,0,1.34,NA,NA,4,NA,NA,1,NA,NA,3.67,NA,1.66,NA,NA,NA,NA,3,NA,29.41,NA
9/2/2015,15066,FW08WI011,1,43.46058542,-88.44499651,2009,27-Aug-09,TPL,BENT,BERWW,Fair,O/E>0.9,YES,29.77,1.116244419,0.5,6.7,2.5,5.29,0,2.87,NA,NA,12,NA,NA,1,NA,NA,4.67,NA,2.59,NA,NA,NA,NA,3,NA,25,NA
9/2/2015,15067,FW08WI012,1,44.65312696,-91.10642934,2009,16-Jul-09,UMW,BENT,BERWW,Poor,O/E<0.8,YES,17.22,0.759049093,3.01,0,0,2.57,0,4.75,22.22,38.89,NA,NA,NA,NA,NA,3,NA,NA,1.08,NA,NA,NA,NA,NA,3,16.67,NA
9/2/2015,15068,FW08WI013,1,45.6643154,-91.23251764,2009,14-Jul-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,65.1,1.389535708,4.7,9.16,5.71,4.69,8.89,5.91,16.95,32.2,NA,NA,NA,NA,NA,20,NA,NA,3.43,NA,NA,NA,NA,NA,7,13.56,NA
9/2/2015,15069,FW08WI014,1,46.6757135,-91.94540006,2009,17-Sep-09,UMW,BENT,BERWW,Fair,O/E<0.8,YES,26.88,0.72559084,5.46,0.97,1.43,6.48,1.67,0.12,12.5,29.17,NA,NA,NA,NA,NA,7,NA,NA,2.16,NA,NA,NA,NA,NA,4,29.17,NA
9/2/2015,15070,FW08WI016,1,45.26348168,-89.22826862,2009,10-Aug-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,41.22,1.004071854,0.2,3.29,7.14,4.47,3.33,6.3,17.5,50,NA,NA,NA,NA,NA,10,NA,NA,2.52,NA,NA,NA,NA,NA,8,12.5,NA
9/2/2015,15071,FW08WI017,1,44.53034004,-89.98841138,2009,28-Jul-09,UMW,BENT,BERWW,Fair,O/E<0.8,YES,25.47,0.655000837,4.02,4.65,1.43,4.03,0.56,0.59,18.6,34.88,NA,NA,NA,NA,NA,5,NA,NA,2.73,NA,NA,NA,NA,NA,4,27.91,NA
9/2/2015,15072,FW08WI018,1,44.20037418,-90.72584045,2009,21-Jul-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,40.62,0.977500645,0,6.58,4.29,3.9,1.67,7.93,18.92,54.05,NA,NA,NA,NA,NA,7,NA,NA,3.03,NA,NA,NA,NA,NA,6,8.11,NA
9/2/2015,15073,FW08WI019,1,43.94377529,-90.97232083,2009,23-Jul-09,UMW,BENT,BERWW,Fair,O/E>0.9,YES,27.63,1.022177985,4.41,0.32,2.86,3.13,1.11,4.75,20.83,33.33,NA,NA,NA,NA,NA,6,NA,NA,2.06,NA,NA,NA,NA,NA,5,16.67,NA
9/2/2015,15074,FW08WI020,1,45.73352369,-89.30851584,2009,6-Jul-09,UMW,BENT,BERWW,Fair,O/E>0.9,YES,36.33,1.051128063,7.22,0.52,1.43,8.53,2.78,1.32,7.41,22.22,NA,NA,NA,NA,NA,9,NA,NA,2.09,NA,NA,NA,NA,NA,4,25.93,NA
9/2/2015,15077,FW08WI025,1,43.14322912,-91.02181226,2009,25-Aug-09,UMW,BENT,BERWW,Good,O/E<0.5,YES,38.47,0.307360391,4.41,0,0,9.6,1.67,7.4,4.76,33.33,NA,NA,NA,NA,NA,7,NA,NA,1.72,NA,NA,NA,NA,NA,3,9.52,NA
9/2/2015,15078,FW08WI026,1,44.21899776,-90.21632334,2009,3-Aug-09,UMW,BENT,BERWW,Poor,O/E<0.9,YES,12.75,0.830556096,2.54,0,1.43,2.57,1.11,0,22.22,40.74,NA,NA,NA,NA,NA,6,NA,NA,1.99,NA,NA,NA,NA,NA,4,37.04,NA
9/2/2015,15081,FW08WI038,1,43.53296643,-90.62979471,2009,24-Aug-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,37.48,0.951807593,4.41,0,1.43,9.28,0.56,6.81,5.56,33.33,NA,NA,NA,NA,NA,5,NA,NA,1.17,NA,NA,NA,NA,NA,4,11.11,NA
9/2/2015,15082,FW08WI039,1,46.41642292,-90.74116137,2009,8-Sep-09,UMW,BENT,BERWW,Fair,O/E<0.8,YES,22.97,0.64931426,6.28,0.84,0,5.55,1.11,0,14.81,25.93,NA,NA,NA,NA,NA,6,NA,NA,2.14,NA,NA,NA,NA,NA,2,29.63,NA
9/2/2015,15084,FW08WI042,1,44.25218119,-90.76170837,2009,20-Jul-09,UMW,BENT,BERWW,Good,O/E<0.9,YES,51.78,0.824491548,5.06,5.94,10,0,3.89,6.18,41.03,30.77,NA,NA,NA,NA,NA,11,NA,NA,2.93,NA,NA,NA,NA,NA,10,12.82,NA
9/2/2015,15086,FW08WI045,1,44.36112785,-91.91074732,2009,10-Jun-09,UMW,BENT,BELGB,Fair,O/E<0.5,YES,33.88,0.489052537,5.25,4.39,4.29,0.78,3.33,2.29,26.67,30,NA,NA,NA,NA,NA,10,NA,NA,2.69,NA,NA,NA,NA,NA,6,23.33,NA
9/2/2015,15087,FW08WI047,1,44.94776379,-91.55694877,2009,30-Jun-09,UMW,BENT,BERWW,Poor,O/E<0.8,YES,10.48,0.764899049,0,3.16,0,0,0,3.13,28.95,52.63,NA,NA,NA,NA,NA,4,NA,NA,2.5,NA,NA,NA,NA,NA,3,21.05,NA
9/2/2015,15089,FW08WI056,1,43.82344146,-89.16831256,2009,22-Jul-09,UMW,BENT,BELGB,Fair,O/E<0.8,YES,26.92,0.556902431,6.09,0,2.86,6.15,0,1.05,13.33,26.67,NA,NA,NA,NA,NA,3,NA,NA,1.16,NA,NA,NA,NA,NA,5,26.67,NA
9/2/2015,15090,FW08WI060,1,45.49625695,-87.98249332,2009,12-Aug-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,77.35,1.319836051,5.06,10,8.57,4.7,10,8.08,16.92,30.77,NA,NA,NA,NA,NA,26,NA,NA,3.61,NA,NA,NA,NA,NA,9,7.69,NA
9/2/2015,15091,FW08WI062,1,44.9102852,-90.49366236,2009,5-Aug-09,UMW,BENT,BERWW,Good,O/E<0.8,YES,52.48,0.712535407,5.88,6.77,1.43,6.48,5.56,5.37,12.5,27.5,NA,NA,NA,NA,NA,14,NA,NA,3.06,NA,NA,NA,NA,NA,4,15,NA
9/2/2015,15092,FW08WI069,1,42.97611209,-90.99134562,2009,26-Aug-09,UMW,BENT,BERWW,Fair,O/E>0.9,YES,30.28,1.068030608,6.03,2.77,0,5.32,1.67,2.38,15.38,26.92,NA,NA,NA,NA,NA,7,NA,NA,2.44,NA,NA,NA,NA,NA,3,23.08,NA
9/2/2015,15093,FW08WI072,1,43.45534935,-89.24909633,2009,27-Jul-09,TPL,BENT,BERWW,Poor,O/E<0.5,YES,0,0.117701145,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0.74,NA,NA,NA,NA,0,NA,33.33,NA
9/2/2015,15095,FW08WI075,1,45.26919193,-92.49501661,2009,18-Aug-09,UMW,BENT,BERWW,Fair,O/E<0.8,YES,27.9,0.667773329,4.15,0,0,5.23,2.22,5.14,15.62,34.38,NA,NA,NA,NA,NA,8,NA,NA,1.67,NA,NA,NA,NA,NA,2,15.62,NA
9/2/2015,15096,FW08WI077,1,43.96700493,-91.24194939,2009,20-Aug-09,UMW,BENT,BERWW,Fair,O/E<0.8,YES,35.5,0.66918707,5.61,0,4.29,5.76,0,5.64,14.29,28.57,NA,NA,NA,NA,NA,4,NA,NA,1.44,NA,NA,NA,NA,NA,6,14.29,NA
9/2/2015,15097,FW08WI078,1,44.87740327,-90.84791783,2009,17-Aug-09,UMW,BENT,BERWW,Poor,O/E<0.9,YES,19.92,0.861990108,1.53,6.65,0,0.92,1.67,1.18,26.32,44.74,NA,NA,NA,NA,NA,7,NA,NA,3.04,NA,NA,NA,NA,NA,2,26.32,NA
9/2/2015,15099,FW08WI083,1,45.68021178,-92.0705778,2009,3-Sep-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,53.75,1.036746233,4.02,4.58,7.14,4.03,5,7.48,18.6,34.88,NA,NA,NA,NA,NA,13,NA,NA,2.72,NA,NA,NA,NA,NA,8,9.3,NA
9/2/2015,15100,FW08WI088,1,46.78863038,-91.26533584,2009,16-Sep-09,UMW,BENT,BERWW,Good,O/E<0.8,YES,56.13,0.651685824,6.52,6.45,4.29,3.97,5,7.45,18.75,25,NA,NA,NA,NA,NA,13,NA,NA,3.01,NA,NA,NA,NA,NA,6,9.38,NA
9/2/2015,15102,FW08WI098,1,45.22549321,-89.64785204,2009,2-Sep-09,UMW,BENT,BERWW,Good,O/E<0.8,YES,54.55,0.777817806,3.65,4.97,2.86,7.86,6.67,6.72,9.09,36.36,NA,NA,NA,NA,NA,16,NA,NA,2.78,NA,NA,NA,NA,NA,5,11.36,NA
9/2/2015,15103,FW08WI100,1,45.01972628,-89.12750568,2009,14-Sep-09,UMW,BENT,BERWW,Good,O/E<0.5,YES,47.58,0.331134692,10,0,2.86,3.85,4.44,7.4,19.05,4.76,NA,NA,NA,NA,NA,12,NA,NA,1.09,NA,NA,NA,NA,NA,5,9.52,NA
9/2/2015,15105,FW08WI104,1,45.62458637,-91.5527614,2009,18-Sep-09,UMW,BENT,BERWW,Poor,O/E<0.8,YES,22.32,0.777371874,2.01,2.77,4.29,2.31,1.67,0.34,22.86,42.86,NA,NA,NA,NA,NA,7,NA,NA,2.44,NA,NA,NA,NA,NA,6,28.57,NA
9/2/2015,15107,FW08RWI9029,1,46.25977572,-90.62791899,2009,8-Jul-09,UMW,BENT,BERWW,Fair,O/E<0.8,YES,28.6,0.648044444,10,2,0,5.16,0,0,15.79,5.26,NA,NA,NA,NA,NA,2,NA,NA,2.32,NA,NA,NA,NA,NA,1,47.37,NA
9/2/2015,15108,FW08RWI9067,1,46.0946336,-89.72516082,2009,9-Jul-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,42.2,1.039561219,4.02,5.94,1.43,4.03,5,4.9,18.6,34.88,NA,NA,NA,NA,NA,13,NA,NA,2.93,NA,NA,NA,NA,NA,4,16.28,NA
9/2/2015,15109,FW08RWI9071,1,45.92217164,-90.00250271,2009,10-Jul-09,UMW,BENT,BERWW,Poor,O/E<0.8,YES,18.48,0.769713003,4.17,2.9,0,3.46,0.56,0,20,34.29,NA,NA,NA,NA,NA,5,NA,NA,2.46,NA,NA,NA,NA,NA,3,34.29,NA
9/2/2015,15110,FW08RWI9074,1,46.0921729,-89.26150264,2009,11-Jul-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,43.77,1.48918731,1.85,5.16,2.86,8.01,3.89,4.49,8.7,43.48,NA,NA,NA,NA,NA,11,NA,NA,2.81,NA,NA,NA,NA,NA,5,17.39,NA
9/2/2015,15111,FW08RWI9100,1,45.4800089,-88.53708886,2009,13-Jul-09,UMW,BENT,BERWW,Good,O/E>0.9,YES,47.4,1.053179008,7,3.81,1.43,6.36,5.56,4.28,12.82,23.08,NA,NA,NA,NA,NA,14,NA,NA,2.6,NA,NA,NA,NA,NA,4,17.95,NA
9/2/2015,15112,FW08RWI9302,1,45.92169397,-92.66158698,2009,26-Aug-09,UMW,BENT,BELGB,Good,O/E>0.9,YES,41.48,1.210414154,5.25,1.48,4.29,8.5,2.78,2.59,7.5,30,NA,NA,NA,NA,NA,9,NA,NA,2.24,NA,NA,NA,NA,NA,6,22.5,NA
9/2/2015,15114,FW08RWI9303,1,45.47094601,-91.2526698,2009,19-Aug-09,UMW,BENT,BELGB,Good,O/E>0.9,YES,63.67,1.447930294,7.49,8.9,2.86,6.1,8.33,4.52,13.46,21.15,NA,NA,NA,NA,NA,19,NA,NA,3.39,NA,NA,NA,NA,NA,5,17.31,NA
9/2/2015,15115,FW08RWI9304,1,45.87502905,-90.69371246,2009,18-Aug-09,UMW,BENT,BELGB,Good,O/E<0.9,YES,43.38,0.883242602,6.79,5.29,2.86,5.39,4.44,1.26,15.22,23.91,NA,NA,NA,NA,NA,12,NA,NA,2.83,NA,NA,NA,NA,NA,5,26.09,NA
9/2/2015,15116,FW08RWI9306,1,42.8346351,-89.17211495,2009,15-Aug-09,TPL,BENT,BELGB,Good,O/E>0.9,YES,43.53,0.903639071,2.47,6.36,8.75,4.71,0,3.83,NA,NA,11,NA,NA,1,NA,NA,20.33,NA,2.53,NA,NA,NA,NA,8,NA,22.22,NA
9/2/2015,15117,FW08RWI9307,1,45.73784894,-89.52281402,2009,17-Aug-09,UMW,BENT,BELGB,Fair,O/E>0.9,YES,32.98,1.126425731,4.89,1.81,4.29,4.62,2.78,1.4,17.14,31.43,NA,NA,NA,NA,NA,9,NA,NA,2.29,NA,NA,NA,NA,NA,6,25.71,NA
9/2/2015,15118,FW08IL008,1,41.02389567,-87.66814635,2009,29-Sep-09,TPL,BENT,BERWW,Poor,O/E<0.5,YES,4.45,0.394911972,0,2.67,0,0,0,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,1.88,NA,NA,NA,NA,1,NA,47.37,NA
9/2/2015,15119,FW08IL032,1,40.37259742,-89.40745644,2009,30-Sep-09,TPL,BENT,BERWW,Poor,O/E<0.8,YES,14.15,0.796520498,0.54,4.03,1.25,0.59,0,2.08,NA,NA,4,NA,NA,1,NA,NA,5,NA,2.12,NA,NA,NA,NA,2,NA,27.27,NA
9/2/2015,15120,FW08IL043,1,41.72844177,-87.99265342,2009,1-Oct-09,TPL,BENT,BERWW,Poor,O/E<0.5,YES,13.63,0.480531795,0.13,3.12,3.75,1.18,0,0,NA,NA,5,NA,NA,1,NA,NA,1.67,NA,1.96,NA,NA,NA,NA,4,NA,34.78,NA
9/2/2015,15132,FW08WA004,1,46.896298,-121.9899991,2009,15-Sep-09,WMT,BENT,BERWW,Good,O/E>0.9,YES,68.73,1.247024589,8.7,3.94,8.57,7.08,8.24,4.71,NA,NA,NA,57.14,65.86,NA,NA,20,NA,57.14,NA,NA,NA,NA,NA,7,NA,NA,14.29
9/2/2015,15133,FW08NH002,1,43.69617203,-71.98132823,2009,24-Jun-09,NAP,BENT,BERWW,Good,O/E>0.9,YES,68.88,0.986158826,7.92,4.23,6.67,6.89,8.1,7.52,NA,NA,NA,57.14,59.72,NA,NA,20,NA,47.62,NA,NA,NA,NA,76.19,9,NA,NA,NA
9/2/2015,15141,FW08RME92,1,44.93553879,-71.0337286,2009,15-Jul-09,NAP,BENT,BELGB,Poor,O/E<0.8,YES,16.25,0.586309023,1.39,0.51,2.22,2.23,1.43,1.97,NA,NA,NA,37.84,74.23,NA,NA,6,NA,16.22,NA,NA,NA,NA,54.05,5,NA,NA,NA
9/2/2015,15142,FW08RRI91,1,41.43766077,-71.72253704,2009,10-Jul-09,NAP,BENT,BELGB,Fair,O/E<0.5,YES,44.53,0.441274639,3.4,8.28,7.78,0.17,5.71,1.38,NA,NA,NA,29.31,43.89,NA,NA,15,NA,25.86,NA,NA,NA,NA,51.72,10,NA,NA,NA
9/2/2015,15143,FW08RME95,1,45.85030813,-70.0066932,2009,23-Jul-09,NAP,BENT,BELGB,Poor,O/E<0.9,YES,25.38,0.889276362,1.72,4.83,3.33,0.07,2.38,2.9,NA,NA,NA,28.89,57.35,NA,NA,8,NA,17.78,NA,NA,NA,NA,57.78,6,NA,NA,NA
9/2/2015,15145,FW08RME93,1,46.76352463,-69.30497573,2009,21-Jul-09,NAP,BENT,BELGB,Good,O/E>0.9,YES,68.78,1.456347787,5.45,7.45,10,2.41,10,5.96,NA,NA,NA,38.57,47.15,NA,NA,25,NA,35.71,NA,NA,NA,NA,70,13,NA,NA,NA
9/2/2015,15146,FW08RME91,1,45.26327363,-70.26214437,2009,14-Jul-09,NAP,BENT,BELGB,Poor,O/E>0.9,YES,29.8,0.981074602,0.02,9.59,4.44,0,0.95,2.88,NA,NA,NA,25,38.81,NA,NA,5,NA,9.62,NA,NA,NA,NA,57.69,7,NA,NA,NA
9/2/2015,15147,FW08MI005,1,46.8116477,-89.59884206,2009,9-Jul-09,UMW,BENT,BERWW,Poor,O/E>0.9,YES,13.47,1.345706806,0,2.06,0,4.62,0,1.4,17.14,51.43,NA,NA,NA,NA,NA,3,NA,NA,2.33,NA,NA,NA,NA,NA,2,25.71,NA
9/2/2015,15149,FW08UT004,1,39.84468028,-113.8170572,2009,1-Jul-09,XER,BENT,BERWW,Good,O/E>0.9,YES,60.67,1.331637056,10,3.58,4.29,6.84,5.29,6.4,NA,NA,NA,50,75.28,NA,NA,10,NA,NA,NA,NA,1.33,NA,NA,3,NA,NA,15.38
9/2/2015,15150,FW08UT014,1,37.22371769,-109.2086935,2009,10-Aug-09,XER,BENT,BELGB,Good,O/E<0.9,YES,70.12,0.81342893,10,7.79,4.29,5.12,5.88,8.99,NA,NA,NA,41.38,55.2,NA,NA,11,NA,NA,NA,NA,0,NA,NA,3,NA,NA,6.9
9/2/2015,15151,FW08UT015,1,39.1334011,-110.9467014,2009,20-May-09,XER,BENT,BERWW,Poor,O/E>0.9,YES,35.77,1.065670319,7.45,2.88,2.86,4.7,1.18,2.39,NA,NA,NA,39.29,78.57,NA,NA,3,NA,NA,NA,NA,11.67,NA,NA,2,NA,NA,28.57
9/2/2015,15152,FW08UT016,1,41.59254762,-111.1414827,2009,23-Jul-09,XER,BENT,BERWW,Poor,O/E<0.8,YES,17.1,0.625839227,0,2.86,2.86,1.84,1.76,0.94,NA,NA,NA,25,78.69,NA,NA,4,NA,NA,NA,NA,37.67,NA,NA,2,NA,NA,33.33
9/2/2015,15153,FW08UT020,1,40.98295474,-111.4506475,2009,7-Oct-09,WMT,BENT,BERWW,Poor,O/E<0.8,YES,11.85,0.713777375,3.78,0,0,3.33,0,0,NA,NA,NA,41.18,93.13,NA,NA,6,NA,35.29,NA,NA,NA,NA,NA,1,NA,NA,35.29
9/2/2015,15154,FW08UT023,1,38.35280308,-109.7534644,2009,14-May-09,XER,BENT,BELGB,Poor,O/E<0.8,YES,39.57,0.51184767,7.42,6.46,1.43,2.84,0.59,5,NA,NA,NA,30,61.54,NA,NA,2,NA,NA,NA,NA,11.76,NA,NA,1,NA,NA,20
9/2/2015,15161,FW08UT033,1,37.51017371,-112.0337085,2009,29-May-09,XER,BENT,BERWW,Poor,O/E>0.9,YES,34.65,0.980243006,10,0.07,4.29,0.84,0.59,5,NA,NA,NA,20,91.95,NA,NA,2,NA,NA,NA,NA,0.67,NA,NA,3,NA,NA,20
9/2/2015,15162,FW08UT031,1,40.13112667,-110.6537,2009,27-Jul-09,XER,BENT,BERWW,Fair,O/E<0.9,YES,44,0.850101822,5.2,1.58,4.29,6.84,2.94,5.55,NA,NA,NA,50,84.78,NA,NA,6,NA,NA,NA,NA,19,NA,NA,3,NA,NA,18.18
9/2/2015,15163,FW08UT030,1,37.27503058,-109.4370712,2009,11-Aug-09,XER,BENT,BELGB,Good,O/E>0.9,YES,76.08,1.11760263,10,6.39,5.71,6.84,7.65,9.06,NA,NA,NA,50,61.89,NA,NA,14,NA,NA,NA,NA,0.67,NA,NA,4,NA,NA,6.67
9/2/2015,15164,FW08UT029,1,39.49133386,-112.384919,2009,6-Oct-09,XER,BENT,BERWW,Poor,O/E<0.8,YES,32.53,0.565753891,2.54,8.53,1.43,0.07,4.71,2.24,NA,NA,NA,16.13,51.68,NA,NA,9,NA,NA,NA,NA,27.7,NA,NA,1,NA,NA,29.03
9/2/2015,15165,FW08UT027,1,37.66741279,-111.2171528,2009,23-Jun-09,XER,BENT,BERWW,Poor,O/E>0.9,YES,36.12,1.252843405,5.85,3.63,1.43,5.08,1.76,3.92,NA,NA,NA,41.18,75,NA,NA,4,NA,NA,NA,NA,16.88,NA,NA,1,NA,NA,23.53
9/2/2015,15166,FW08UT023,2,38.35280308,-109.7534644,2009,22-Sep-09,XER,BENT,BELGB,Poor,O/E<0.8,YES,40.07,0.639809588,9.84,1.47,0,5.41,0.59,6.73,NA,NA,NA,42.86,85.31,NA,NA,2,NA,NA,NA,NA,3.85,NA,NA,0,NA,NA,14.29
9/2/2015,15167,FW08UT035,1,39.78830338,-111.1081419,2009,8-Jul-09,WMT,BENT,BERWW,Poor,O/E<0.5,YES,0,0.280507127,0,0,0,0,0,0,NA,NA,NA,12.5,90.15,NA,NA,2,NA,12.5,NA,NA,NA,NA,NA,1,NA,NA,62.5
9/2/2015,15168,FW08UT037,1,38.44687091,-112.2198647,2009,14-Oct-09,WMT,BENT,BERWW,Poor,O/E>0.9,YES,26.98,0.949485277,5.49,2.15,1.43,4.84,1.76,0.52,NA,NA,NA,47.62,73.33,NA,NA,9,NA,42.86,NA,NA,NA,NA,NA,2,NA,NA,23.81
9/2/2015,15169,FW08UT039,1,38.15670289,-109.9319763,2009,23-Sep-09,XER,BENT,BELGB,Fair,O/E<0.8,YES,45.8,0.584959493,8.29,5.91,4.29,4.34,1.18,3.47,NA,NA,NA,37.5,64.15,NA,NA,3,NA,NA,NA,NA,8.93,NA,NA,3,NA,NA,25
9/2/2015,15171,FW08UT042,1,38.83728451,-110.142338,2009,12-May-09,XER,BENT,BELGB,Poor,O/E<0.9,YES,23.38,0.876012545,0,1.78,1.43,5.59,1.76,3.47,NA,NA,NA,43.75,83.85,NA,NA,4,NA,NA,NA,NA,36.57,NA,NA,1,NA,NA,25
9/2/2015,15173,FW08UT046,1,37.19439594,-109.7334811,2009,13-Aug-09,XER,BENT,BELGB,Good,O/E<0.8,YES,77.27,0.752285792,10,5.15,8.57,5.59,8.82,8.23,NA,NA,NA,43.75,67.79,NA,NA,16,NA,NA,NA,NA,0,NA,NA,6,NA,NA,9.38
9/2/2015,15175,FW08CO046,2,39.65512779,-107.0671515,2009,10-Sep-09,WMT,BENT,BELGB,Good,O/E>0.9,YES,56.3,1.256092153,4.62,7.67,4.29,5.69,5.88,5.63,NA,NA,NA,51.22,50.3,NA,NA,16,NA,39.02,NA,NA,NA,NA,NA,4,NA,NA,12.2
9/2/2015,15176,FW08CO037,1,40.47796874,-108.908221,2009,25-Jun-09,XER,BENT,BELGB,Good,O/E<0.8,YES,61.05,0.591851792,10,1.01,4.29,9.34,4.71,7.28,NA,NA,NA,62.5,87.5,NA,NA,9,NA,NA,NA,NA,1.12,NA,NA,3,NA,NA,12.5
9/2/2015,15178,FW08MO041,1,37.23877984,-91.34514278,2009,18-Jun-09,SAP,BENT,NA,Not Assessed,Not Assessed,SAMPLE_LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/2/2015,15179,FW08UT047,1,39.73723267,-109.9502351,2009,1-Sep-09,XER,BENT,BELGB,Good,O/E<0.8,YES,67.92,0.597605092,10,7.06,5.71,4.11,6.47,7.4,NA,NA,NA,36.36,58.68,NA,NA,12,NA,NA,NA,NA,1.03,NA,NA,4,NA,NA,12.12
9/2/2015,15180,FW08UT049,1,37.24595272,-111.9504976,2009,27-May-09,XER,BENT,BERWW,Poor,O/E<0.9,YES,39.15,0.847013387,8.44,7.99,2.86,1.64,0,2.56,NA,NA,NA,24,54.26,NA,NA,1,NA,NA,NA,NA,8.43,NA,NA,2,NA,NA,28
9/2/2015,15181,FW08UT055,1,38.71402872,-110.1003316,2009,13-May-09,XER,BENT,BELGB,Fair,O/E<0.8,YES,53.37,0.632579324,10,3.2,4.29,2.1,2.94,9.49,NA,NA,NA,26.32,77.08,NA,NA,6,NA,NA,NA,NA,0,NA,NA,3,NA,NA,5.26
9/2/2015,15182,FW08UT058,1,39.21068431,-110.1731068,2009,20-Aug-09,XER,BENT,BERWW,Good,O/E<0.8,YES,59.38,0.693242481,10,3.58,8.57,5.3,4.12,4.06,NA,NA,NA,42.31,75.28,NA,NA,8,NA,NA,NA,NA,2,NA,NA,6,NA,NA,23.08
9/2/2015,15183,FW08UT060,1,40.49144677,-109.1766704,2009,15-Jul-09,XER,BENT,BELGB,Fair,O/E<0.8,YES,54.55,0.78683879,0.82,6.42,7.14,6.07,4.71,7.57,NA,NA,NA,46.15,61.72,NA,NA,9,NA,NA,NA,NA,33.33,NA,NA,5,NA,NA,11.54
9/2/2015,15185,FW08UT061,1,38.5167759,-112.2651084,2009,13-Oct-09,WMT,BENT,BERWW,Poor,O/E>0.9,YES,31.85,0.947942313,7.09,1.25,1.43,5.4,2.94,1,NA,NA,NA,50,77.08,NA,NA,11,NA,50,NA,NA,NA,NA,NA,2,NA,NA,22.73
9/2/2015,15188,FW08UT076,1,40.72060852,-109.5943077,2009,29-Jul-09,WMT,BENT,BERWW,Poor,O/E<0.8,YES,26.23,0.733910581,3.6,3.81,0,2.57,2.35,3.41,NA,NA,NA,37.93,66.42,NA,NA,10,NA,34.48,NA,NA,NA,NA,NA,1,NA,NA,17.24
